product,Color,SIZE,Type/ Model,,catagory,SKU,סוג,שם,תיאור,במלאי?,מלאי,מחיר רגיל,קטגוריות,תגיות,Images,שיוך 1 שמות,שיוך 1 ערכים,אב,שיוך 1 פריטים גלובליים
,,,,,,SHORTS-FS RETRO-BR,variable,INFIGHTSTYLE RETRO SHORTS,,0,,,ביגוד,"אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads/2023/08/IMG_6157.jpg,size,"S,M,L,4L,XL,XXL",1,1
SHORTS,BR,S,FS RETRO,ELASTICS,,SHORTSFS RETRO-BR-S,variation,INFIGHTSTYLE RETRO SHORTS,"מכנסי איגרוף תאילנדי ברמת גימור גבוהה, בד נושם, גזרה נוחה שאינה מגבילה את התנועה",0,0,160,,,https://activebrands.co.il/wp-content/uploads/2023/08/IMG_6157.jpg,size,S,SHORTS-FS RETRO-BR,1
SHORTS,BR,M,FS RETRO,ELASTICS,,SHORTSFS RETRO-BR-M,variation,INFIGHTSTYLE RETRO SHORTS,"מכנסי איגרוף תאילנדי ברמת גימור גבוהה, בד נושם, גזרה נוחה שאינה מגבילה את התנועה",0,0,160,,,https://activebrands.co.il/wp-content/uploads/2023/08/IMG_6157.jpg,size,M,SHORTS-FS RETRO-BR,1
SHORTS,BR,L,FS RETRO,ELASTICS,,SHORTSFS RETRO-BR-L,variation,INFIGHTSTYLE RETRO SHORTS,"מכנסי איגרוף תאילנדי ברמת גימור גבוהה, בד נושם, גזרה נוחה שאינה מגבילה את התנועה",0,0,160,,,https://activebrands.co.il/wp-content/uploads/2023/08/IMG_6157.jpg,size,L,SHORTS-FS RETRO-BR,1
SHORTS,BR,XL,FS RETRO,ELASTICS,,SHORTSFS RETRO-BR-XL,variation,INFIGHTSTYLE RETRO SHORTS,"מכנסי איגרוף תאילנדי ברמת גימור גבוהה, בד נושם, גזרה נוחה שאינה מגבילה את התנועה",0,0,160,,,https://activebrands.co.il/wp-content/uploads/2023/08/IMG_6157.jpg,size,XL,SHORTS-FS RETRO-BR,1
SHORTS,BR,XXL,FS RETRO,ELASTICS,,SHORTSFS RETRO-BR-XXL,variation,INFIGHTSTYLE RETRO SHORTS,"מכנסי איגרוף תאילנדי ברמת גימור גבוהה, בד נושם, גזרה נוחה שאינה מגבילה את התנועה",0,0,160,,,https://activebrands.co.il/wp-content/uploads/2023/08/IMG_6157.jpg,size,XXL,SHORTS-FS RETRO-BR,1
SHORTS,BR,XXXL,FS RETRO,ELASTICS,,SHORTSFS RETRO-BR-XXXL,variation,INFIGHTSTYLE RETRO SHORTS,"מכנסי איגרוף תאילנדי ברמת גימור גבוהה, בד נושם, גזרה נוחה שאינה מגבילה את התנועה",0,0,160,,,https://activebrands.co.il/wp-content/uploads/2023/08/IMG_6157.jpg,size,XXXL,SHORTS-FS RETRO-BR,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGRF4B-BKWH,variable,RDX F4 Boxing Sparring Gloves Hook & Loop,כפפות איגרוף לאימון מעור מלא ברמת גימור גבוהה,1,,,כפפות איגרוף,"אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads/2023/10/BGR-F4_BGR-F4G_grey_f4_boxing_gloves_1_.jpg,size,"8,10,12,14,16,18",1,1
BG,BKWH,8,F4B,BOXING GLOVES,,BGF4B-BKWH-8,variation,RDX F4 Boxing Sparring Gloves Hook & Loop,,0,0,240,,,https://activebrands.co.il/wp-content/uploads/2023/10/BGR-F4_BGR-F4G_grey_f4_boxing_gloves_1_.jpg,size,8,BGRF4B-BKWH,1
BG,BKWH,10,F4B,BOXING GLOVES,,BGF4B-BKWH-10,variation,RDX F4 Boxing Sparring Gloves Hook & Loop,,0,0,240,,,https://activebrands.co.il/wp-content/uploads/2023/10/BGR-F4_BGR-F4G_grey_f4_boxing_gloves_1_.jpg,size,10,BGRF4B-BKWH,1
BG,BKWH,12,F4B,BOXING GLOVES,,BGF4B-BKWH-12,variation,RDX F4 Boxing Sparring Gloves Hook & Loop,,0,0,240,,,https://activebrands.co.il/wp-content/uploads/2023/10/BGR-F4_BGR-F4G_grey_f4_boxing_gloves_1_.jpg,size,12,BGRF4B-BKWH,1
BG,BKWH,14,F4B,BOXING GLOVES,,BGF4B-BKWH-14,variation,RDX F4 Boxing Sparring Gloves Hook & Loop,,0,0,240,,,https://activebrands.co.il/wp-content/uploads/2023/10/BGR-F4_BGR-F4G_grey_f4_boxing_gloves_1_.jpg,size,14,BGRF4B-BKWH,1
BG,BKWH,16,F4B,BOXING GLOVES,,BGF4B-BKWH-16,variation,RDX F4 Boxing Sparring Gloves Hook & Loop,,1,25,240,,,https://activebrands.co.il/wp-content/uploads/2023/10/BGR-F4_BGR-F4G_grey_f4_boxing_gloves_1_.jpg,size,16,BGRF4B-BKWH,1
BG,BKWH,18,F4B,BOXING GLOVES,,BGF4B-BKWH-18,variation,RDX F4 Boxing Sparring Gloves Hook & Loop,,0,0,240,,,https://activebrands.co.il/wp-content/uploads/2023/10/BGR-F4_BGR-F4G_grey_f4_boxing_gloves_1_.jpg,size,18,BGRF4B-BKWH,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGF15MB-BK,variable,RDX F15 Boxing Sparring Gloves Black Matte,כפפות איגרוף לאימון מעור מלא ברמת גימור גבוהה,1,,,כפפות איגרוף,"אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-f15-artificial-leather-boxing-gloves.jpg,size,"8,10,12,14,16,18",1,1
BG,BK,8,F15MB,BOXING GLOVES,,BGF15MB-BK-8,variation,RDX F15 Boxing Sparring Gloves Black Matte,,0,0,240,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-f15-artificial-leather-boxing-gloves.jpg,size,8,BGF15MB-BK,1
BG,BK,10,F15MB,BOXING GLOVES,,BGF15MB-BK-10,variation,RDX F15 Boxing Sparring Gloves Black Matte,,0,0,240,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-f15-artificial-leather-boxing-gloves.jpg,size,10,BGF15MB-BK,1
BG,BK,12,F15MB,BOXING GLOVES,,BGF15MB-BK-12,variation,RDX F15 Boxing Sparring Gloves Black Matte,,1,1,240,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-f15-artificial-leather-boxing-gloves.jpg,size,12,BGF15MB-BK,1
BG,BK,14,F15MB,BOXING GLOVES,,BGF15MB-BK-14,variation,RDX F15 Boxing Sparring Gloves Black Matte,,0,0,240,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-f15-artificial-leather-boxing-gloves.jpg,size,14,BGF15MB-BK,1
BG,BK,16,F15MB,BOXING GLOVES,,BGF15MB-BK-16,variation,RDX F15 Boxing Sparring Gloves Black Matte,,1,9,240,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-f15-artificial-leather-boxing-gloves.jpg,size,16,BGF15MB-BK,1
BG,BK,18,F15MB,BOXING GLOVES,,BGF15MB-BK-18,variation,RDX F15 Boxing Sparring Gloves Black Matte,,0,0,240,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-f15-artificial-leather-boxing-gloves.jpg,size,18,BGF15MB-BK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,SGT15MB-BK,variable,RDX SHIN GUARD T15 MATTE BLACK,מגן שוק מעור מלא ברמת גימור גבוהה,0,,,מגני שוק,"אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads/2023/10/t15-black-shin-instep-guard_1__2.jpg,size,"s,m,l,xl,xxl",1,1
SG,BK,S,T15MB,SHIN GUARDS,,SGT15MB-BK-S,variation,RDX SHIN GUARD T15 MATTE BLACK,,0,0,275,,,https://activebrands.co.il/wp-content/uploads/2023/10/t15-black-shin-instep-guard_1__2.jpg,size,s,SGT15MB-BK,1
SG,BK,M,T15MB,SHIN GUARDS,,SGT15MB-BK-M,variation,RDX SHIN GUARD T15 MATTE BLACK,,0,0,275,,,https://activebrands.co.il/wp-content/uploads/2023/10/t15-black-shin-instep-guard_1__2.jpg,size,m,SGT15MB-BK,1
SG,BK,L,T15MB,SHIN GUARDS,,SGT15MB-BK-L,variation,RDX SHIN GUARD T15 MATTE BLACK,,0,0,275,,,https://activebrands.co.il/wp-content/uploads/2023/10/t15-black-shin-instep-guard_1__2.jpg,size,l,SGT15MB-BK,1
SG,BK,XL,T15MB,SHIN GUARDS,,SGT15MB-BK-XL,variation,RDX SHIN GUARD T15 MATTE BLACK,,0,0,275,,,https://activebrands.co.il/wp-content/uploads/2023/10/t15-black-shin-instep-guard_1__2.jpg,size,xl,SGT15MB-BK,1
SG,BK,XXL,T15MB,SHIN GUARDS,,SGT15MB-BK-XXL,variation,RDX SHIN GUARD T15 MATTE BLACK,,0,0,275,,,https://activebrands.co.il/wp-content/uploads/2023/10/t15-black-shin-instep-guard_1__2.jpg,size,xxl,SGT15MB-BK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,GROINGPRDX-BK,variable,RDX GROIN PROTECTOR BLACK,מגן אשכים,0,,,שונות,"אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads/2023/10/91jmgo3_cbl._ac_sl1500_.jpg,size,"s,m,l,xl,xxl",1,1
GROIN,BK,S,H1B,GROIN,,GROINH1B-BK-S,variation,RDX GROIN PROTECTOR BLACK,,0,0,95,,,https://activebrands.co.il/wp-content/uploads/2023/10/91jmgo3_cbl._ac_sl1500_.jpg,size,s,GROINGPRDX-BK,1
GROIN,BK,M,H1B,GROIN,,GROINH1B-BK-M,variation,RDX GROIN PROTECTOR BLACK,,0,0,95,,,https://activebrands.co.il/wp-content/uploads/2023/10/91jmgo3_cbl._ac_sl1500_.jpg,size,m,GROINGPRDX-BK,1
GROIN,BK,L,H1B,GROIN,,GROINH1B-BK-L,variation,RDX GROIN PROTECTOR BLACK,,0,0,95,,,https://activebrands.co.il/wp-content/uploads/2023/10/91jmgo3_cbl._ac_sl1500_.jpg,size,l,GROINGPRDX-BK,1
GROIN,BK,XL,H1B,GROIN,,GROINH1B-BK-XL,variation,RDX GROIN PROTECTOR BLACK,,0,0,95,,,https://activebrands.co.il/wp-content/uploads/2023/10/91jmgo3_cbl._ac_sl1500_.jpg,size,xl,GROINGPRDX-BK,1
GROIN,BK,XXL,H1B,GROIN,,GROINH1B-BK-XXL,variation,RDX GROIN PROTECTOR BLACK,,0,0,95,,,https://activebrands.co.il/wp-content/uploads/2023/10/91jmgo3_cbl._ac_sl1500_.jpg,size,xxl,GROINGPRDX-BK,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,SHORTSMMA-BK,variable,RDX SHORTS T15 BLACK,מכנסיים לאמנויות לחימה משולבות,1,,,ביגוד,"אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads/2023/09/rdx_t15_mma_fight_shorts_black_1__2.jpg,size,"s,m,l,xl,xxl",1,1
SHORTS,BK,S,MMA,ELASTICS,,SHORTSMMA-BK-S,variation,RDX SHORTS T15 BLACK,,1,9,190,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx_t15_mma_fight_shorts_black_1__2.jpg,size,s,SHORTSMMA-BK,1
SHORTS,BK,M,MMA,ELASTICS,,SHORTSMMA-BK-M,variation,RDX SHORTS T15 BLACK,,1,4,190,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx_t15_mma_fight_shorts_black_1__2.jpg,size,m,SHORTSMMA-BK,1
SHORTS,BK,L,MMA,ELASTICS,,SHORTSMMA-BK-L,variation,RDX SHORTS T15 BLACK,,1,19,190,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx_t15_mma_fight_shorts_black_1__2.jpg,size,l,SHORTSMMA-BK,1
SHORTS,BK,XL,MMA,ELASTICS,,SHORTSMMA-BK-XL,variation,RDX SHORTS T15 BLACK,,1,18,190,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx_t15_mma_fight_shorts_black_1__2.jpg,size,xl,SHORTSMMA-BK,1
SHORTS,BK,XXL,MMA,ELASTICS,,SHORTSMMA-BK-XXL,variation,RDX SHORTS T15 BLACK,,1,12,190,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx_t15_mma_fight_shorts_black_1__2.jpg,size,xxl,SHORTSMMA-BK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,RASH GUARDT15BF-BK,variable,RDX COMPRESSION RASH GUARD BLACK FULL,"חולצת אימון, ראש גארד",1,,,ביגוד,"אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-t15-compression-shirt.jpg,size,"xs,s,m,l,xl,xxl,xxxl",1,1
RASH GUARD,BK,XS,T15BF,ELASTICS,,RASH GUARDT15BF-BK-XS,variation,RDX COMPRESSION RASH GUARD BLACK FULL,,1,18,160,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-t15-compression-shirt.jpg,size,xs,RASH GUARDT15BF-BK,1
RASH GUARD,BK,S,T15BF,ELASTICS,,RASH GUARDT15BF-BK-S,variation,RDX COMPRESSION RASH GUARD BLACK FULL,,1,16,160,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-t15-compression-shirt.jpg,size,s,RASH GUARDT15BF-BK,1
RASH GUARD,BK,M,T15BF,ELASTICS,,RASH GUARDT15BF-BK-M,variation,RDX COMPRESSION RASH GUARD BLACK FULL,,1,14,160,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-t15-compression-shirt.jpg,size,m,RASH GUARDT15BF-BK,1
RASH GUARD,BK,L,T15BF,ELASTICS,,RASH GUARDT15BF-BK-L,variation,RDX COMPRESSION RASH GUARD BLACK FULL,,1,23,160,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-t15-compression-shirt.jpg,size,l,RASH GUARDT15BF-BK,1
RASH GUARD,BK,XL,T15BF,ELASTICS,,RASH GUARDT15BF-BK-XL,variation,RDX COMPRESSION RASH GUARD BLACK FULL,,1,25,160,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-t15-compression-shirt.jpg,size,xl,RASH GUARDT15BF-BK,1
RASH GUARD,BK,XXL,T15BF,ELASTICS,,RASH GUARDT15BF-BK-XXL,variation,RDX COMPRESSION RASH GUARD BLACK FULL,,1,17,160,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-t15-compression-shirt.jpg,size,xxl,RASH GUARDT15BF-BK,1
RASH GUARD,BK,XXXL,T15BF,ELASTICS,,RASH GUARDT15BF-BK-XXXL,variation,RDX COMPRESSION RASH GUARD BLACK FULL,,1,17,160,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-t15-compression-shirt.jpg,size,xxxl,RASH GUARDT15BF-BK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,RASH GUARDT15BH-BK,variable,RDX COMPRESSION RASH GUARD BLACK HALF,"חולצת אימון, ראש גארד",1,,,ביגוד,"אגרוף תאילנדי, אגרוף",https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-t15-compression-shirt-1.jpg,size,"xs,s,m,l,xl,xxl,xxxl",1,1
RASH GUARD,BK,XS,T15BH,ELASTICS,,RASH GUARDT15BH-BK-XS,variation,RDX COMPRESSION RASH GUARD BLACK HALF,,1,18,160,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-t15-compression-shirt-1.jpg,size,xs,RASH GUARDT15BH-BK,1
RASH GUARD,BK,S,T15BH,ELASTICS,,RASH GUARDT15BH-BK-S,variation,RDX COMPRESSION RASH GUARD BLACK HALF,,1,16,160,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-t15-compression-shirt-1.jpg,size,s,RASH GUARDT15BH-BK,1
RASH GUARD,BK,M,T15BH,ELASTICS,,RASH GUARDT15BH-BK-M,variation,RDX COMPRESSION RASH GUARD BLACK HALF,,1,10,160,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-t15-compression-shirt-1.jpg,size,m,RASH GUARDT15BH-BK,1
RASH GUARD,BK,L,T15BH,ELASTICS,,RASH GUARDT15BH-BK-L,variation,RDX COMPRESSION RASH GUARD BLACK HALF,,1,21,160,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-t15-compression-shirt-1.jpg,size,l,RASH GUARDT15BH-BK,1
RASH GUARD,BK,XL,T15BH,ELASTICS,,RASH GUARDT15BH-BK-XL,variation,RDX COMPRESSION RASH GUARD BLACK HALF,,1,23,160,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-t15-compression-shirt-1.jpg,size,xl,RASH GUARDT15BH-BK,1
RASH GUARD,BK,XXL,T15BH,ELASTICS,,RASH GUARDT15BH-BK-XXL,variation,RDX COMPRESSION RASH GUARD BLACK HALF,,1,16,160,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-t15-compression-shirt-1.jpg,size,xxl,RASH GUARDT15BH-BK,1
RASH GUARD,BK,XXXL,T15BH,ELASTICS,,RASH GUARDT15BH-BK-XXXL,variation,RDX COMPRESSION RASH GUARD BLACK HALF,,1,16,160,,,https://activebrands.co.il/wp-content/uploads/2023/09/rdx-sports-t15-compression-shirt-1.jpg,size,xxxl,RASH GUARDT15BH-BK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,BGBL01-BKRD,variable,"BLEND 01  black red,כפפות איגרוף עור",כפפות האגרוף מסדרת BLEND 01 עשויות עור מלא בעבודת יד,0,0,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://topkingisrael.com/wp-content/uploads/2023/09/top-king-muay-thai-gloves-blend-01-red-01-1000x1000-1.jpg,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,BKRD,8,BL01,BOXING GLOVES,,BGBL01-BKRD-8,variation,"BLEND 01  black red,כפפות איגרוף עור",,0,0,545,,,https://topkingisrael.com/wp-content/uploads/2023/09/top-king-muay-thai-gloves-blend-01-red-01-1000x1000-1.jpg,weight,8OZ,BGBL01-BKRD,1
BG,BKRD,10,BL01,BOXING GLOVES,,BGBL01-BKRD-10,variation,"BLEND 01  black red,כפפות איגרוף עור",,0,0,545,,,https://topkingisrael.com/wp-content/uploads/2023/09/top-king-muay-thai-gloves-blend-01-red-01-1000x1000-1.jpg,weight,10OZ,BGBL01-BKRD,1
BG,BKRD,12,BL01,BOXING GLOVES,,BGBL01-BKRD-12,variation,"BLEND 01  black red,כפפות איגרוף עור",,0,0,545,,,https://topkingisrael.com/wp-content/uploads/2023/09/top-king-muay-thai-gloves-blend-01-red-01-1000x1000-1.jpg,weight,12OZ,BGBL01-BKRD,1
BG,BKRD,14,BL01,BOXING GLOVES,,BGBL01-BKRD-14,variation,"BLEND 01  black red,כפפות איגרוף עור",,0,0,545,,,https://topkingisrael.com/wp-content/uploads/2023/09/top-king-muay-thai-gloves-blend-01-red-01-1000x1000-1.jpg,weight,14OZ,BGBL01-BKRD,1
BG,BKRD,16,BL01,BOXING GLOVES,,BGBL01-BKRD-16,variation,"BLEND 01  black red,כפפות איגרוף עור",,1,1,545,,,https://topkingisrael.com/wp-content/uploads/2023/09/top-king-muay-thai-gloves-blend-01-red-01-1000x1000-1.jpg,weight,16OZ,BGBL01-BKRD,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGCLASSIC-RD,variable,"INFIGHTSTYLE CLASSIC red,כפפות איגרוף עור","כפפות האגרוף מסדרת CLASSIC עשויות עור מלא בעבודת יד, בעיצוב קלאסי",1,,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads/2024/03/BG-CLASSIC-RD.webp,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,RD,8,CLASSIC,BOXING GLOVES,,BGCLASSIC-RD-8,variation,"INFIGHTSTYLE CLASSIC red,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/BG-CLASSIC-RD.webp,weight,8OZ,BGCLASSIC-RD,1
BG,RD,10,CLASSIC,BOXING GLOVES,,BGCLASSIC-RD-10,variation,"INFIGHTSTYLE CLASSIC red,כפפות איגרוף עור",,1,1,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/BG-CLASSIC-RD.webp,weight,10OZ,BGCLASSIC-RD,1
BG,RD,12,CLASSIC,BOXING GLOVES,,BGCLASSIC-RD-12,variation,"INFIGHTSTYLE CLASSIC red,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/BG-CLASSIC-RD.webp,weight,12OZ,BGCLASSIC-RD,1
BG,RD,14,CLASSIC,BOXING GLOVES,,BGCLASSIC-RD-14,variation,"INFIGHTSTYLE CLASSIC red,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/BG-CLASSIC-RD.webp,weight,14OZ,BGCLASSIC-RD,1
BG,RD,16,CLASSIC,BOXING GLOVES,,BGCLASSIC-RD-16,variation,"INFIGHTSTYLE CLASSIC red,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/BG-CLASSIC-RD.webp,weight,16OZ,BGCLASSIC-RD,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGCLASSIC-WH,variable,"INFIGHTSTYLE CLASSIC white,כפפות איגרוף עור","כפפות האגרוף מסדרת CLASSIC עשויות עור מלא בעבודת יד, בעיצוב קלאסי",1,,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads/2024/03/IMG_7137.jpg,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,WH,8,CLASSIC,BOXING GLOVES,,BGCLASSIC-WH-8,variation,"INFIGHTSTYLE CLASSIC white,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/IMG_7137.jpg,weight,8OZ,BGCLASSIC-WH,1
BG,WH,10,CLASSIC,BOXING GLOVES,,BGCLASSIC-WH-10,variation,"INFIGHTSTYLE CLASSIC white,כפפות איגרוף עור",,1,1,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/IMG_7137.jpg,weight,10OZ,BGCLASSIC-WH,1
BG,WH,12,CLASSIC,BOXING GLOVES,,BGCLASSIC-WH-12,variation,"INFIGHTSTYLE CLASSIC white,כפפות איגרוף עור",,1,4,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/IMG_7137.jpg,weight,12OZ,BGCLASSIC-WH,1
BG,WH,14,CLASSIC,BOXING GLOVES,,BGCLASSIC-WH-14,variation,"INFIGHTSTYLE CLASSIC white,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/IMG_7137.jpg,weight,14OZ,BGCLASSIC-WH,1
BG,WH,16,CLASSIC,BOXING GLOVES,,BGCLASSIC-WH-16,variation,"INFIGHTSTYLE CLASSIC white,כפפות איגרוף עור",,1,14,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/IMG_7137.jpg,weight,16OZ,BGCLASSIC-WH,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGCLASSIC-BK,variable,"INFIGHTSTYLE CLASSIC black,כפפות איגרוף עור","כפפות האגרוף מסדרת CLASSIC עשויות עור מלא בעבודת יד, בעיצוב קלאסי",1,,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads/2024/03/IMG_7149.jpg,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,BK,8,CLASSIC,BOXING GLOVES,,BGCLASSIC-BK-8,variation,"INFIGHTSTYLE CLASSIC black,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/IMG_7149.jpg,weight,8OZ,BGCLASSIC-BK,1
BG,BK,10,CLASSIC,BOXING GLOVES,,BGCLASSIC-BK-10,variation,"INFIGHTSTYLE CLASSIC black,כפפות איגרוף עור",,1,3,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/IMG_7149.jpg,weight,10OZ,BGCLASSIC-BK,1
BG,BK,12,CLASSIC,BOXING GLOVES,,BGCLASSIC-BK-12,variation,"INFIGHTSTYLE CLASSIC black,כפפות איגרוף עור",,1,3,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/IMG_7149.jpg,weight,12OZ,BGCLASSIC-BK,1
BG,BK,14,CLASSIC,BOXING GLOVES,,BGCLASSIC-BK-14,variation,"INFIGHTSTYLE CLASSIC black,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/IMG_7149.jpg,weight,14OZ,BGCLASSIC-BK,1
BG,BK,16,CLASSIC,BOXING GLOVES,,BGCLASSIC-BK-16,variation,"INFIGHTSTYLE CLASSIC black,כפפות איגרוף עור",,1,8,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/IMG_7149.jpg,weight,16OZ,BGCLASSIC-BK,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGCLASSIC-BU,variable,"INFIGHTSTYLE CLASSIC blue,כפפות איגרוף עור","כפפות האגרוף מסדרת CLASSIC עשויות עור מלא בעבודת יד, בעיצוב קלאסי",0,,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads/2024/03/IMG_7143.jpg,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,BU,8,CLASSIC,BOXING GLOVES,,BGCLASSIC-BU-8,variation,"INFIGHTSTYLE CLASSIC blue,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/IMG_7143.jpg,weight,8OZ,BGCLASSIC-BU,1
BG,BU,10,CLASSIC,BOXING GLOVES,,BGCLASSIC-BU-10,variation,"INFIGHTSTYLE CLASSIC blue,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/IMG_7143.jpg,weight,10OZ,BGCLASSIC-BU,1
BG,BU,12,CLASSIC,BOXING GLOVES,,BGCLASSIC-BU-12,variation,"INFIGHTSTYLE CLASSIC blue,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/IMG_7143.jpg,weight,12OZ,BGCLASSIC-BU,1
BG,BU,14,CLASSIC,BOXING GLOVES,,BGCLASSIC-BU-14,variation,"INFIGHTSTYLE CLASSIC blue,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/IMG_7143.jpg,weight,14OZ,BGCLASSIC-BU,1
BG,BU,16,CLASSIC,BOXING GLOVES,,BGCLASSIC-BU-16,variation,"INFIGHTSTYLE CLASSIC blue,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/IMG_7143.jpg,weight,16OZ,BGCLASSIC-BU,1
,,,,,,,,,,,,,,,,,,,
,,,,,,BGCLASSIC-PK,variable,"INFIGHTSTYLE CLASSIC pink,כפפות איגרוף עור","כפפות האגרוף מסדרת CLASSIC עשויות עור מלא בעבודת יד, בעיצוב קלאסי",0,,,כפפות איגרוף,"אגרוף, אגרוף תאילנדי, כפפות, כפפות לחימה",https://activebrands.co.il/wp-content/uploads/2024/03/CLASSIC-BG-PINK.webp,weight,"8OZ, 10OZ, 12OZ, 14OZ, 16OZ",1,1
BG,PK,8,CLASSIC,BOXING GLOVES,,BGCLASSIC-PK-8,variation,"INFIGHTSTYLE CLASSIC pink,כפפות איגרוף עור",,0,0,436,,,https://activebrands.co.il/wp-content/uploads/2024/03/CLASSIC-BG-PINK.webp,weight,8OZ,BGCLASSIC-PK,1
